county,state_id,lat,lng
Hand,SD,44.5478,-99.0049
Woodson,KS,37.8867,-95.7401
Nelson,ND,47.9217,-98.192
Stanley,SD,44.4123,-100.7359
Perkins,SD,45.4905,-102.4757
Sherman,NE,41.2206,-98.9762
Rush,KS,38.5231,-99.3092
Glascock,GA,33.2293,-82.6107
Lincoln,KS,39.0453,-98.2077
Lipscomb,TX,36.2776,-100.2731
Jewell,KS,39.7847,-98.2183
Bowman,ND,46.1126,-103.5206
Brown,NE,42.43,-99.9295
Clay,GA,31.6262,-84.9801
Harlan,NE,40.1765,-99.4046
Franklin,NE,40.1763,-98.9528
Douglas,SD,43.3869,-98.3661
Crockett,TX,30.7231,-101.412
Perkins,NE,40.851,-101.6497
Hall,TX,34.5308,-100.6811
Jackson,SD,43.6943,-101.6281
Real,TX,29.8318,-99.8222
Gove,KS,38.9161,-100.483
Baker,GA,31.3261,-84.4447
Edwards,KS,37.8876,-99.3121
Trego,KS,38.9143,-99.8728
Fallon,MT,46.334,-104.4174
Sierra,CA,39.5803,-120.5161
Decatur,KS,39.7847,-100.4599
Logan,KS,38.9173,-101.1484
Butte,ID,43.7229,-113.172
Ness,KS,38.4794,-99.9162
Aurora,SD,43.718,-98.5615
Rich,UT,41.6323,-111.2445
Cheyenne,KS,39.7859,-101.7319
Copper River,AK,61.8855,-143.97
Morton,KS,37.1914,-101.7992
Collingsworth,TX,34.9648,-100.27
Wayne,UT,38.3244,-110.9038
Frontier,NE,40.5301,-100.3942
Hitchcock,NE,40.1763,-101.0423
Chase,KS,38.302,-96.594
Cochran,TX,33.6042,-102.8285
Pawnee,NE,40.1315,-96.2371
Rawlins,KS,39.7852,-101.0765
McIntosh,ND,46.1118,-99.4412
Hamilton,KS,37.9991,-101.7912
Elk,KS,37.4537,-96.2441
Dolores,CO,37.7517,-108.5174
Hettinger,ND,46.4325,-102.4603
Sheridan,KS,39.3503,-100.4418
Kiowa,KS,37.5582,-99.2861
Harmon,OK,34.7441,-99.8462
Graham,KS,39.3497,-99.8832
Potter,SD,45.0645,-99.9572
Sanborn,SD,44.0234,-98.0913
Webster,GA,32.0468,-84.5511
Schleicher,TX,30.8974,-100.5383
Ziebach,SD,44.9804,-101.6658
Kidder,ND,46.9801,-99.7801
Niobrara,WY,43.0565,-104.4754
Garfield,WA,46.4316,-117.5452
Hoonah-Angoon,AK,58.287,-135.6393
Eddy,ND,47.7176,-98.9016
Sedgwick,CO,40.8759,-102.3518
Renville,ND,48.719,-101.6578
Miner,SD,44.0219,-97.6102
Highland,VA,38.3623,-79.5686
Sherman,TX,36.2777,-101.8934
Robertson,KY,38.5188,-84.052
Grant,ND,46.3583,-101.6397
Quitman,GA,31.8673,-85.0188
Oldham,TX,35.405,-102.6028
Griggs,ND,47.4573,-98.237
Cimarron,OK,36.7483,-102.5178
Greeley,NE,41.5674,-98.5212
Culberson,TX,31.447,-104.5173
Divide,ND,48.8149,-103.4872
Burke,ND,48.791,-102.5182
McPherson,SD,45.7664,-99.2214
Adams,ND,46.0968,-102.5284
Keweenaw,MI,47.628,-88.4346
Faulk,SD,45.071,-99.1453
Wichita,KS,38.4821,-101.3474
Wrangell,AK,56.3323,-132.0221
Haines,AK,59.1186,-135.5007
Towner,ND,48.6855,-99.2457
Judith Basin,MT,47.0454,-110.266
Wheatland,MT,46.4663,-109.8446
Gosper,NE,40.5148,-99.8307
Stanton,KS,37.563,-101.7842
Meagher,MT,46.5982,-110.8857
Clark,KS,37.2355,-99.8203
Gilliam,OR,45.3783,-120.2108
Denali,AK,63.6714,-150.0118
Menard,TX,30.8898,-99.8206
Liberty,MT,48.5617,-111.0246
Mellette,SD,43.5813,-100.76
Sherman,OR,45.4052,-120.6894
Worth,MO,40.4791,-94.4221
Jeff Davis,TX,30.7154,-104.14
Deuel,NE,41.1116,-102.3339
Oliver,ND,47.1153,-101.3403
Armstrong,TX,34.9649,-101.3574
Logan,ND,46.4574,-99.4774
Powder River,MT,45.395,-105.6302
Buffalo,SD,44.0763,-99.2048
Steele,ND,47.4562,-97.7246
Jerauld,SD,44.0663,-98.6297
Garden,NE,41.6194,-102.3354
Dickens,TX,33.6165,-100.7789
Cheyenne,CO,38.8279,-102.6036
Dundy,NE,40.1762,-101.6879
Comanche,KS,37.1913,-99.2718
Haakon,SD,44.2945,-101.5399
Garfield,NE,41.9144,-98.9914
Piute,UT,38.3366,-112.1273
Boyd,NE,42.8997,-98.7665
McCone,MT,47.6452,-105.7954
Golden Valley,ND,46.9402,-103.8466
Hodgeman,KS,38.0875,-99.8979
Throckmorton,TX,33.1775,-99.2123
Alpine,CA,38.5972,-119.8207
Campbell,SD,45.7712,-100.0516
Eureka,NV,39.9838,-116.2686
De Baca,NM,34.3425,-104.412
Taliaferro,GA,33.5661,-82.8788
Sully,SD,44.7156,-100.1322
Daniels,MT,48.7838,-105.5485
Wheeler,OR,44.726,-120.0275
Sterling,TX,31.8278,-101.0501
Lane,KS,38.4813,-100.4664
Wallace,KS,38.9167,-101.7636
Irion,TX,31.3039,-100.9824
Kiowa,CO,38.4326,-102.7402
Jackson,CO,40.6664,-106.3428
Cottle,TX,34.0776,-100.2788
Rock,NE,42.4213,-99.4499
Carter,MT,45.5168,-104.5362
Greeley,KS,38.4806,-101.806
Sheridan,ND,47.5755,-100.3456
Briscoe,TX,34.5303,-101.2085
Edwards,TX,29.9827,-100.3048
Prairie,MT,46.8605,-105.378
Skagway,AK,59.5614,-135.3382
Stonewall,TX,33.1792,-100.2534
Wibaux,MT,46.9653,-104.249
Hyde,SD,44.5473,-99.4871
Motley,TX,34.0741,-100.7798
Sioux,NE,42.4877,-103.7589
Harding,SD,45.5803,-103.4958
Camas,ID,43.4633,-114.8058
Garfield,MT,47.2776,-106.9929
Glasscock,TX,31.8694,-101.5208
Esmeralda,NV,37.7846,-117.6323
Billings,ND,47.0236,-103.3763
Lake and Peninsula,AK,58.6548,-156.1891
Hinsdale,CO,37.8213,-107.3003
Jones,SD,43.9606,-100.6897
Foard,TX,33.9746,-99.778
Issaquena,MS,32.7414,-90.9892
Bristol Bay,AK,58.7431,-156.7015
Golden Valley,MT,46.3812,-109.1752
Clark,ID,44.2839,-112.3512
Wheeler,NE,41.9148,-98.5282
Hayes,NE,40.5248,-101.0619
Terrell,TX,30.225,-102.0765
Roberts,TX,35.8384,-100.8136
Keya Paha,NE,42.8789,-99.7124
Daggett,UT,40.8873,-109.5077
Logan,NE,41.5666,-100.4827
Slope,ND,46.4472,-103.4599
Banner,NE,41.546,-103.7105
Harding,NM,35.8579,-103.8203
Kent,TX,33.1813,-100.7776
Treasure,MT,46.2115,-107.2716
Mineral,CO,37.6689,-106.9241
San Juan,CO,37.764,-107.6762
Borden,TX,32.7436,-101.4317
McMullen,TX,28.3526,-98.5679
Hooker,NE,41.9161,-101.1353
Grant,NE,41.915,-101.7406
Loup,NE,41.9139,-99.4544
Thomas,NE,41.9137,-100.5558
Yakutat,AK,59.8888,-140.3575
Arthur,NE,41.569,-101.6958
McPherson,NE,41.5682,-101.0604
Petroleum,MT,47.1175,-108.2502
Blaine,NE,41.9128,-99.9767
King,TX,33.6165,-100.2558
Kenedy,TX,26.9285,-97.7017
Kalawao,HI,21.1709,-156.9475
Loving,TX,31.8493,-103.58
